,RL Agent,QQQ
2013-10-31,1.0932606349601128,1.7477185806758042
2013-11-01,1.0861494003637207,1.7323039854704003
2013-11-05,1.0948233122670459,1.7352070796780374
2013-11-06,1.10429115012059,1.7488614260997943
2013-11-07,1.0894946367452187,1.7355815956268623
2013-11-08,1.082287022700593,1.7183043077077895
2013-11-11,1.0864807616431182,1.7406314857727063
2013-11-12,1.1021043190468118,1.779523489959647
2013-11-13,1.0952808381715873,1.7768985429341044
2013-11-14,1.1130907600095885,1.814620780385212
2013-11-15,1.1350685483240635,1.8499351089974048
2013-11-18,1.1335555267485682,1.8497374875091412
2013-11-19,1.1300253084502332,1.8451339431839864
2013-11-20,1.124944214090561,1.838976467385415
2013-11-21,1.151785673530212,1.8742919872060964
2013-11-22,1.1520494613804861,1.8762583150582761
2013-11-25,1.1670573531852348,1.905217546383634
2013-11-26,1.1621708191930573,1.8925451131190538
2013-11-27,1.154434644183813,1.884541978888201
2013-11-28,1.1760298076319695,1.9183901680925894
2013-11-29,1.1707019327120547,1.910430989454967
2013-12-02,1.1687381337937348,1.9096015509843345
2013-12-03,1.186263985623993,1.9211395964051936
2013-12-04,1.1568165095297713,1.8794567098502442
2013-12-05,1.1403108676397675,1.8513464528147319
2013-12-06,1.1509920048946674,1.8662731290231933
2013-12-09,1.183444562003261,1.909008686519544
2013-12-10,1.180065021879906,1.9042636266259398
2013-12-11,1.1681763449455291,1.892523075762014
2013-12-12,1.1611036916909114,1.8713913945362848
2013-12-13,1.1682989726077058,1.8788675381317683
2013-12-16,1.1454956526223665,1.848348181048853
2013-12-17,1.156764238537999,1.863683441768914
2013-12-18,1.1857575331638108,1.9013959113104149
2013-12-19,1.2039478049144579,1.9345036453182718
2013-12-20,1.2002066553925799,1.9358698423338803
2013-12-24,1.1975483049730165,1.9381764984512613
2013-12-25,1.2042946919492712,1.9528945940533637
2013-12-26,1.222255407912135,1.972954187639327
2013-12-27,1.223921148995974,1.9735030965108873
2013-12-30,1.2271405407371516,1.987209856106144
2014-01-06,1.206216221036256,1.9405611787246477
2014-01-07,1.2006247085465238,1.9290329012133955
2014-01-08,1.2325666642203752,1.9664904521383297
2014-01-09,1.2181911191192725,1.9370786807081415
2014-01-10,1.2249186520110351,1.9409490362085455
2014-01-14,1.1843318460024663,1.8812205322593578
2014-01-15,1.2204113747263525,1.9283449783112128
2014-01-16,1.219834756409871,1.920839530986909
2014-01-17,1.2156628931671911,1.919285480392644
2014-01-20,1.2034986242416876,1.907968165904728
2014-01-21,1.2080897562001054,1.9267872349706332
2014-01-22,1.2196943393663828,1.929836728701523
2014-01-23,1.2173873011709566,1.9145806833459558
2014-01-24,1.190312048256602,1.8774585767314196
2014-01-27,1.144442867403632,1.8303952396750314
2014-01-28,1.1438016836566867,1.8272761793684056
2014-01-29,1.181346774700364,1.8765255031222765
2014-01-30,1.1453076415563623,1.8305573631503338
2014-01-31,1.1410847390333654,1.8192706627205757
2014-02-03,1.1148167721725581,1.7832377971480418
2014-02-04,1.04768803348945,1.7087496244204985
2014-02-05,1.07279802181031,1.7297191821709252
2014-02-06,1.0788094865289743,1.7266380022942378
2014-02-07,1.1028931814755283,1.7641211642016772
2014-02-10,1.1181439437177803,1.795339403304871
2014-02-12,1.127185803507658,1.8053075550585662
2014-02-13,1.1034295733555044,1.7729439689935556
2014-02-14,1.0921302390206,1.745899843555366
2014-02-17,1.098275705205252,1.7556679914038202
2014-02-18,1.1276831296274277,1.8105747216327361
2014-02-19,1.1215711584392851,1.8012176598337077
2014-02-20,1.0945500875682463,1.7625073149412829
2014-02-21,1.1247363338661234,1.813310689289419
2014-02-24,1.1262461488003643,1.809896447519311
2014-02-25,1.141444655409935,1.835990345946121
2014-02-26,1.1357925948736751,1.8261551330597572
2014-02-27,1.1454338904753285,1.8203172584986849
2014-02-28,1.1397328961316402,1.8103100351065629
2014-03-03,1.1121596325310585,1.7872753983202492
2014-03-04,1.114395456929606,1.795722495954814
2014-03-05,1.1312154541167523,1.8172091573101545
2014-03-06,1.1462953140825398,1.8461330097434003
2014-03-07,1.1543428658091384,1.8631272665255747
2014-03-10,1.1473966471845531,1.8443508427235626
2014-03-11,1.145151463246594,1.8570331630185986
2014-03-12,1.1167663007807684,1.8090072103825494
2014-03-13,1.1169485708021882,1.8072495822575776
2014-03-14,1.0733361469994986,1.7476843929921808
2014-03-17,1.0615128374029044,1.7415865967388897
2014-03-18,1.0774179049322121,1.7578830435884254
2014-03-19,1.0724579597929291,1.7641345057367497
2014-03-20,1.049844454612687,1.7350680656474151
2014-03-24,1.0648409313212017,1.7656934402858182
2014-03-25,1.058681237162908,1.7593371517904948
2014-03-26,1.0676376902909057,1.765920365502902
2014-03-27,1.089625869505237,1.7836964124161638
2014-03-28,1.085990325258012,1.7926180875125983
2014-04-01,1.0843316823377431,1.7882852113047263
2014-04-02,1.0906407145621202,1.8069430248915066
